DateTime,wind
2014-01-03 05:00:00,0.41615019999999997
2014-01-03 05:10:00,0.4285963
2014-01-03 05:20:00,0.4599037
2014-01-03 05:30:00,0.5209751
2014-01-03 05:40:00,0.48960349999999997
2014-01-03 05:50:00,0.4382333
2014-01-03 06:00:00,0.41081009999999996
2014-01-03 06:10:00,0.3796222
2014-01-03 06:20:00,0.3271721
2014-01-03 06:30:00,0.1789109
2014-01-03 06:40:00,0.27858310000000003
2014-01-03 06:50:00,0.3656085
2014-01-03 07:00:00,0.31879700000000005
2014-01-03 07:10:00,0.2390045
2014-01-03 07:20:00,0.2046561
2014-01-03 07:30:00,0.1824657
2014-01-03 07:40:00,0.188916
2014-01-03 07:50:00,0.22034379999999998
2014-01-03 08:00:00,0.2113005
2014-01-03 08:10:00,0.20534059999999998
2014-01-03 08:20:00,0.2696886
2014-01-03 08:30:00,0.23451439999999998
2014-01-03 08:40:00,0.4071085
2014-01-03 08:50:00,0.4448398
2014-01-03 09:00:00,0.4730891
2014-01-03 09:10:00,0.4993315
2014-01-03 09:20:00,0.5469795000000001
2014-01-03 09:30:00,0.596854
2014-01-03 09:40:00,0.5130679
2014-01-03 09:50:00,0.3617898
2014-01-03 10:00:00,0.33753609999999995
2014-01-03 10:10:00,0.3257515
2014-01-03 10:20:00,0.2658538
2014-01-03 10:30:00,0.1226486
2014-01-03 10:40:00,0.07471262000000001
2014-01-03 10:50:00,0.1270568
2014-01-03 11:00:00,0.08686552
2014-01-03 11:10:00,0.09298638
2014-01-03 11:20:00,0.09569275000000001
2014-01-03 11:30:00,0.05459572
2014-01-03 11:40:00,0.03635497
2014-01-03 11:50:00,0.03149792
2014-01-03 12:00:00,0.07511117
2014-01-03 12:10:00,0.08708195
2014-01-03 12:20:00,0.10059399999999999
2014-01-03 12:30:00,0.13701339999999998
2014-01-03 12:40:00,0.13839279999999998
2014-01-03 12:50:00,0.07911808000000001
2014-01-03 13:00:00,0.07575695
2014-01-03 13:10:00,0.1185551
2014-01-03 13:20:00,0.0660908
2014-01-03 13:30:00,0.02384988
2014-01-03 13:40:00,0.02384988
2014-01-03 13:50:00,0.02384988
2014-01-03 14:00:00,0.02384988
2014-01-03 14:10:00,0.02384988
2014-01-03 14:20:00,0.04250997
2014-01-03 14:30:00,0.04275705
2014-01-03 14:40:00,0.04275705
2014-01-03 14:50:00,0.07254792
2014-01-03 15:00:00,0.07681393
2014-01-03 15:10:00,0.07669769
2014-01-03 15:20:00,0.07669769
2014-01-03 15:30:00,0.07669769
2014-01-03 15:40:00,0.07669769
2014-01-03 15:50:00,0.07669769
2014-01-03 16:00:00,0.07669769
2014-01-03 16:10:00,0.07669769
2014-01-03 16:20:00,0.07669769
2014-01-03 16:30:00,0.07669769
2014-01-03 16:40:00,0.07669769
2014-01-03 16:50:00,0.07669769
2014-01-03 17:00:00,0.07669769
2014-01-03 17:10:00,0.07669769
2014-01-03 17:20:00,0.07669769
2014-01-03 17:30:00,0.026017520000000002
2014-01-03 17:40:00,0.06895601999999999
2014-01-03 17:50:00,0.205646
2014-01-03 18:00:00,0.21375360000000002
2014-01-03 18:10:00,0.268661
2014-01-03 18:20:00,0.22577930000000002
2014-01-03 18:30:00,0.3825674
2014-01-03 18:40:00,0.48198450000000004
2014-01-03 18:50:00,0.4479145
2014-01-03 19:00:00,0.32830180000000003
2014-01-03 19:10:00,0.2711372
2014-01-03 19:20:00,0.26511599999999996
2014-01-03 19:30:00,0.2803915
2014-01-03 19:40:00,0.3482133
2014-01-03 19:50:00,0.3610165
2014-01-03 20:00:00,0.30758460000000004
2014-01-03 20:10:00,0.21392250000000002
2014-01-03 20:20:00,0.15778550000000002
2014-01-03 20:30:00,0.1740575
2014-01-03 20:40:00,0.21780549999999999
2014-01-03 20:50:00,0.2403777
2014-01-03 21:00:00,0.20052869999999998
2014-01-03 21:10:00,0.3918089
2014-01-03 21:20:00,0.5572901
2014-01-03 21:30:00,0.4438783
2014-01-03 21:40:00,0.7403979
2014-01-03 21:50:00,0.8735529000000001
2014-01-03 22:00:00,0.676476
2014-01-03 22:10:00,0.6492814
2014-01-03 22:20:00,0.6822208000000001
2014-01-03 22:30:00,0.6447345
2014-01-03 22:40:00,0.7744030000000001
2014-01-03 22:50:00,0.8900146
2014-01-03 23:00:00,0.889501
2014-01-03 23:10:00,0.9851555
2014-01-03 23:20:00,0.9874864999999999
2014-01-03 23:30:00,1.13455
2014-01-03 23:40:00,1.0816700000000001
2014-01-03 23:50:00,1.061356
2014-01-04 00:00:00,1.8846559999999999
2014-01-04 00:10:00,1.905367
2014-01-04 00:20:00,1.8101639999999999
2014-01-04 00:30:00,2.196323
2014-01-04 00:40:00,1.83506
2014-01-04 00:50:00,1.568973
2014-01-04 01:00:00,0.9734117
2014-01-04 01:10:00,1.178409
2014-01-04 01:20:00,1.160234
2014-01-04 01:30:00,1.002973
2014-01-04 01:40:00,0.9646942000000001
2014-01-04 01:50:00,0.7857598
2014-01-04 02:00:00,0.8383972
2014-01-04 02:10:00,0.8068766
2014-01-04 02:20:00,0.9313711
2014-01-04 02:30:00,0.9647935
2014-01-04 02:40:00,0.9647935
2014-01-04 02:50:00,0.8225782
2014-01-04 03:00:00,0.8988315
2014-01-04 03:10:00,0.9835967000000001
2014-01-04 03:20:00,0.9146909000000001
2014-01-04 03:30:00,0.8411411000000001
2014-01-04 03:40:00,0.7489194
2014-01-04 03:50:00,0.7541844
2014-01-04 04:00:00,0.714376
2014-01-04 04:10:00,0.7025007000000001
2014-01-04 04:20:00,0.8207815
2014-01-04 04:30:00,0.6592409
2014-01-04 04:40:00,0.6583574
2014-01-04 04:50:00,0.7222375
2014-01-04 05:00:00,0.6786532
2014-01-04 05:10:00,0.6485852
2014-01-04 05:20:00,0.5510034
2014-01-04 05:30:00,0.40972390000000003
2014-01-04 05:40:00,0.39768220000000004
2014-01-04 05:50:00,0.3004088
2014-01-04 06:00:00,0.3508141
2014-01-04 06:10:00,0.3453305
2014-01-04 06:20:00,0.3997773
2014-01-04 06:30:00,0.39093700000000003
2014-01-04 06:40:00,0.39364350000000004
2014-01-04 06:50:00,0.3653093
2014-01-04 07:00:00,0.32470150000000003
2014-01-04 07:10:00,0.5162521
2014-01-04 07:20:00,0.48182369999999997
2014-01-04 07:30:00,0.5889452
2014-01-04 07:40:00,0.8937845
2014-01-04 07:50:00,0.6169755
2014-01-04 08:00:00,0.6278531
2014-01-04 08:10:00,0.5486719000000001
2014-01-04 08:20:00,0.7181316000000001
2014-01-04 08:30:00,0.6839151
2014-01-04 08:40:00,0.5947294000000001
2014-01-04 08:50:00,0.5198038
2014-01-04 09:00:00,0.5257039
2014-01-04 09:10:00,0.6240376999999999
2014-01-04 09:20:00,0.5536599
2014-01-04 09:30:00,0.5656570000000001
2014-01-04 09:40:00,0.5418269
2014-01-04 09:50:00,0.5446074
2014-01-04 10:00:00,0.4916945
2014-01-04 10:10:00,0.486389
2014-01-04 10:20:00,0.5300836000000001
2014-01-04 10:30:00,0.4953684
2014-01-04 10:40:00,0.4953684
2014-01-04 10:50:00,0.45744369999999995
2014-01-04 11:00:00,0.4357191
2014-01-04 11:10:00,0.42447949999999995
2014-01-04 11:20:00,0.4505361
2014-01-04 11:30:00,0.3769889
2014-01-04 11:40:00,0.4593625
2014-01-04 11:50:00,0.4288328
2014-01-04 12:00:00,0.4673569
2014-01-04 12:10:00,0.4247461
2014-01-04 12:20:00,0.4938804
2014-01-04 12:30:00,0.5051201
2014-01-04 12:40:00,0.5124884
2014-01-04 12:50:00,0.5812903
2014-01-04 13:00:00,0.5388398
2014-01-04 13:10:00,0.4826341
2014-01-04 13:20:00,0.4596998
2014-01-04 13:30:00,0.475368
2014-01-04 13:40:00,0.4342803
2014-01-04 13:50:00,0.4465454
2014-01-04 14:00:00,0.38522629999999997
2014-01-04 14:10:00,0.32545609999999997
2014-01-04 14:20:00,0.2717999
2014-01-04 14:30:00,0.1700265
2014-01-04 14:40:00,0.09976804
2014-01-04 14:50:00,0.06599442000000001
2014-01-04 15:00:00,0.07243713
2014-01-04 15:10:00,0.03590973
2014-01-04 15:20:00,0.03296658
2014-01-04 15:30:00,0.0105419
2014-01-04 15:40:00,0.00683285
2014-01-04 15:50:00,0.01301538
2014-01-04 16:00:00,0.02317803
2014-01-04 16:10:00,0.0147801
2014-01-04 16:20:00,0.0147801
2014-01-04 16:30:00,0.0147801
2014-01-04 16:40:00,0.0147801
2014-01-04 16:50:00,0.0147801
2014-01-04 17:00:00,0.0147801
2014-01-04 17:10:00,0.0147801
2014-01-04 17:20:00,0.0147801
2014-01-04 17:30:00,0.0147801
2014-01-04 17:40:00,0.0147801
2014-01-04 17:50:00,0.07423529999999999
2014-01-04 18:00:00,0.03321375
2014-01-04 18:10:00,0.026367599999999998
2014-01-04 18:20:00,0.04001022
2014-01-04 18:30:00,0.0825041
2014-01-04 18:40:00,0.11695449999999999
2014-01-04 18:50:00,0.111474
2014-01-04 19:00:00,0.1215397
2014-01-04 19:10:00,0.1934348
2014-01-04 19:20:00,0.26101440000000004
2014-01-04 19:30:00,0.1727132
2014-01-04 19:40:00,0.1287157
2014-01-04 19:50:00,0.1066748
2014-01-04 20:00:00,0.1487581
2014-01-04 20:10:00,0.187296
2014-01-04 20:20:00,0.15504320000000002
2014-01-04 20:30:00,0.13699129999999998
2014-01-04 20:40:00,0.11822830000000001
2014-01-04 20:50:00,0.128381
2014-01-04 21:00:00,0.1761084
2014-01-04 21:10:00,0.1701153
2014-01-04 21:20:00,0.1722328
2014-01-04 21:30:00,0.187811
2014-01-04 21:40:00,0.1219311
2014-01-04 21:50:00,0.1923183
2014-01-04 22:00:00,0.20799289999999998
2014-01-04 22:10:00,0.2494266
2014-01-04 22:20:00,0.2893564
2014-01-04 22:30:00,0.3617773
2014-01-04 22:40:00,0.3749299
2014-01-04 22:50:00,0.34702350000000004
2014-01-04 23:00:00,0.3554384
2014-01-04 23:10:00,0.4445258
2014-01-04 23:20:00,0.39280360000000003
2014-01-04 23:30:00,0.3836754
2014-01-04 23:40:00,0.4765951
2014-01-04 23:50:00,0.5496044000000001
2014-01-05 00:00:00,3.601534
2014-01-05 00:10:00,3.601299
2014-01-05 00:20:00,3.6019259999999997
2014-01-05 00:30:00,3.557582
2014-01-05 00:40:00,3.2922350000000002
2014-01-05 00:50:00,2.995292
2014-01-05 01:00:00,2.610854
2014-01-05 01:10:00,2.80538
2014-01-05 01:20:00,2.4049650000000002
2014-01-05 01:30:00,2.9958899999999997
2014-01-05 01:40:00,3.469718
2014-01-05 01:50:00,2.40063
2014-01-05 02:00:00,1.538931
2014-01-05 02:10:00,1.5888499999999999
2014-01-05 02:20:00,2.268357
2014-01-05 02:30:00,3.121641
2014-01-05 02:40:00,3.310592
2014-01-05 02:50:00,3.495406
2014-01-05 03:00:00,3.602237
2014-01-05 03:10:00,3.601659
2014-01-05 03:20:00,3.601218
2014-01-05 03:30:00,3.6014909999999998
2014-01-05 03:40:00,3.602009
2014-01-05 03:50:00,3.6015639999999998
2014-01-05 04:00:00,3.601092
2014-01-05 04:10:00,3.6016559999999997
2014-01-05 04:20:00,3.60139
2014-01-05 04:30:00,3.597123
2014-01-05 04:40:00,3.602287
2014-01-05 04:50:00,3.602051
2014-01-05 05:00:00,3.586767
2014-01-05 05:10:00,3.6016109999999997
2014-01-05 05:20:00,3.602059
2014-01-05 05:30:00,3.601697
2014-01-05 05:40:00,3.601581
2014-01-05 05:50:00,3.6017040000000002
2014-01-05 06:00:00,3.601333
2014-01-05 06:10:00,3.602369
