time,pPV
1659390300,13.16
1659391200,11.6
1659392100,12.88
1659393000,11.72
1659393900,12.56
1659394800,11.96
1659395700,11.84
1659396600,11.8
1659397500,11.6
1659398400,12.56
1659399300,11.52
1659400200,12.44
1659401100,11.68
1659402000,11.96
1659402900,11.52
1659403800,11.96
1659404700,12.52
1659405600,11.56
1659406500,12.84
1659407400,11.68
1659408300,11.88
1659409200,12.04
1659410100,12.84
1659411000,12.76
1659411900,12.76
1659412800,13.16
1659413700,12.6
1659414600,12.76
1659415500,12.04
1659416400,15.04
1659417300,14.16
1659418200,14.92
1659419100,16.52
1659420000,16.0
1659420900,16.2
1659421800,15.68
1659422700,17.12
1659423600,16.52
1659424500,17.32
1659425400,16.84
1659426300,17.4
1659427200,16.84
1659428100,16.12
1659429000,16.08
1659429900,17.0
1659430800,18.48
1659431700,17.52
1659432600,18.04
1659433500,16.24
1659434400,16.68
1659435300,16.64
1659436200,17.88
1659437100,16.44
1659438000,18.72
1659438900,19.32
1659439800,18.08
1659440700,18.96
1659441600,18.68
1659442500,17.76
1659443400,18.04
1659444300,17.4
1659445200,19.36
1659446100,18.8
1659447000,16.24
1659447900,18.32
1659448800,16.52
1659449700,16.64
1659450600,18.2
1659451500,18.36
1659452400,17.68
1659453300,17.0
1659454200,16.88
1659455100,15.2
1659456000,15.44
1659456900,14.4
1659457800,16.16
1659458700,15.6
1659459600,15.16
1659460500,14.6
1659461400,14.84
1659462300,14.52
1659463200,14.84
1659464100,14.72
1659465000,14.76
1659465900,14.72
1659466800,14.4
1659467700,15.04
1659468600,13.8
1659469500,15.0
1659470400,13.8
1659471300,14.44
1659472200,13.8
1659473100,14.04
1659474000,10.16
1659474900,12.24
1659475800,12.92
1659476700,11.68
1659477600,13.08
1659478500,11.8
1659479400,13.28
1659480300,11.84
1659481200,12.92
1659482100,12.08
1659483000,12.68
1659483900,12.36
1659484800,11.88
1659485700,12.48
1659486600,11.96
1659487500,13.0
1659488400,11.72
1659489300,13.2
1659490200,11.64
1659491100,13.2
1659492000,12.0
1659492900,12.44
1659493800,12.04
1659494700,12.24
1659495600,12.96
1659496500,12.84
1659497400,13.52
1659498300,12.28
1659499200,13.4
1659500100,12.36
1659501000,13.28
1659501900,12.32
1659502800,15.4
1659503700,15.44
1659504600,15.4
1659505500,16.36
1659506400,15.36
1659507300,15.6
1659508200,16.68
1659509100,17.24
1659510000,17.76
1659510900,17.84
1659511800,15.88
1659512700,17.32
1659513600,18.08
1659514500,18.2
1659515400,16.52
1659516300,18.16
1659517200,19.16
1659518100,17.44
1659519000,18.08
1659519900,17.4
1659520800,19.88
1659521700,17.2
1659522600,18.88
1659523500,19.48
1659524400,18.84
1659525300,19.04
1659526200,17.28
1659527100,17.32
1659528000,16.52
1659528900,17.92
1659529800,17.76
1659530700,17.64
1659531600,16.44
1659532500,17.08
1659533400,16.96
1659534300,16.68
1659535200,18.0
1659536100,17.72
1659537000,16.8
1659537900,17.52
1659538800,17.8
1659539700,16.68
1659540600,16.68
1659541500,17.88
1659542400,16.12
1659543300,15.12
1659544200,16.28
1659545100,15.92
1659546000,15.28
1659546900,14.92
1659547800,15.56
1659548700,15.24
1659549600,15.32
1659550500,15.0
1659551400,15.12
1659552300,14.64
1659553200,15.48
1659554100,14.04
1659555000,16.2
1659555900,14.8
1659556800,13.72
1659557700,14.12
1659558600,13.8
1659559500,14.28
1659560400,7.84
1659561300,9.72
1659562200,12.64
1659563100,11.92
1659564000,13.2
1659564900,11.72
1659565800,13.12
1659566700,11.84
1659567600,12.56
1659568500,11.96
1659569400,11.88
1659570300,12.56
1659571200,11.84
1659572100,13.16
1659573000,11.8
1659573900,12.08
1659574800,11.72
1659575700,12.04
1659576600,12.2
1659577500,12.44
1659578400,13.08
1659579300,11.68
1659580200,12.36
1659581100,12.2
1659582000,12.68
1659582900,12.56
1659583800,12.32
1659584700,12.64
1659585600,13.2
1659586500,13.36
1659587400,12.4
1659588300,12.52
1659589200,15.12
1659590100,14.24
1659591000,15.36
1659591900,15.08
1659592800,15.84
1659593700,17.6
1659594600,17.2
1659595500,16.8
1659596400,16.12
1659597300,17.44
1659598200,16.44
1659599100,17.32
1659600000,16.68
1659600900,17.36
1659601800,18.56
1659602700,18.44
1659603600,18.32
1659604500,17.44
1659605400,18.04
1659606300,16.96
1659607200,17.76
1659608100,17.28
1659609000,16.4
1659609900,17.2
1659610800,17.84
1659611700,17.36
1659612600,17.4
1659613500,16.8
1659614400,17.72
1659615300,18.2
1659616200,18.32
1659617100,17.84
1659618000,17.88
1659618900,18.84
1659619800,17.76
1659620700,17.08
1659621600,16.68
1659622500,17.36
1659623400,19.16
1659624300,19.92
1659625200,18.64
1659626100,18.76
1659627000,17.68
1659627900,15.6
1659628800,15.68
1659629700,15.32
1659630600,15.56
1659631500,16.04
1659632400,17.2
1659633300,15.52
1659634200,14.92
1659635100,14.96
1659636000,15.16
1659636900,14.88
1659637800,15.48
1659638700,14.88
1659639600,15.0
1659640500,14.4
1659641400,14.2
1659642300,15.24
1659643200,14.16
1659644100,14.52
1659645000,14.76
1659645900,14.24
1659646800,8.96
1659647700,8.16
1659648600,9.08
1659649500,8.2
1659650400,8.76
1659651300,8.52
1659652200,8.4
1659653100,9.44
1659654000,12.04
1659654900,13.0
1659655800,12.08
1659656700,12.92
1659657600,12.48
1659658500,12.28
1659659400,13.48
1659660300,12.12
1659661200,13.08
1659662100,12.08
1659663000,13.04
1659663900,12.72
1659664800,12.24
1659665700,12.84
1659666600,12.04
1659667500,13.48
1659668400,12.88
1659669300,13.16
1659670200,12.76
1659671100,12.84
1659672000,12.92
1659672900,12.72
1659673800,13.48
1659674700,12.76
1659675600,15.16
1659676500,15.8
1659677400,15.36
1659678300,15.6
1659679200,17.76
1659680100,15.16
1659681000,16.4
1659681900,15.76
1659682800,16.44
1659683700,16.92
1659684600,17.64
1659685500,17.04
1659686400,18.72
1659687300,17.56
1659688200,16.68
1659689100,17.8
1659690000,17.52
1659690900,17.2
1659691800,17.08
1659692700,16.24
1659693600,16.64
1659694500,17.52
1659695400,17.36
1659696300,17.36
1659697200,18.76
1659698100,18.92
1659699000,18.56
1659699900,17.08
1659700800,16.08
1659701700,15.28
1659702600,14.4
1659703500,14.68
1659704400,14.52
1659705300,14.76
1659706200,14.32
1659707100,14.56
1659708000,14.56
1659708900,14.56
1659709800,14.76
1659710700,14.48
1659711600,14.84
1659712500,14.4
1659713400,14.72
1659714300,14.72
1659715200,14.88
1659716100,15.16
1659717000,14.6
1659717900,15.08
1659718800,15.2
1659719700,15.0
1659720600,15.56
1659721500,14.88
1659722400,14.92
1659723300,14.6
1659724200,15.32
1659725100,15.04
1659726000,15.08
1659726900,14.88
1659727800,13.84
1659728700,15.6
1659729600,14.48
1659730500,14.48
1659731400,14.04
1659732300,15.04
1659733200,12.92
1659734100,11.96
1659735000,13.28
1659735900,12.0
1659736800,13.04
1659737700,12.24
1659738600,12.6
1659739500,12.8
1659740400,12.0
1659741300,13.44
1659742200,11.88
1659743100,12.88
1659744000,11.92
1659744900,12.56
1659745800,12.4
1659746700,12.08
1659747600,13.16
1659748500,11.96
1659749400,13.0
1659750300,12.16
1659751200,12.16
1659752100,12.8
1659753000,12.12
1659753900,13.4
1659754800,12.4
1659755700,13.6
1659756600,12.88
1659757500,13.44
1659758400,13.24
1659759300,12.44
1659760200,13.76
1659761100,12.52
1659762000,15.24
1659762900,14.8
1659763800,14.64
1659764700,15.16
1659765600,14.6
1659766500,16.08
1659767400,14.48
1659768300,16.04
1659769200,14.76
1659770100,15.28
1659771000,14.8
1659771900,14.48
1659772800,15.68
1659773700,14.64
1659774600,15.52
1659775500,14.92
1659776400,14.72
1659777300,14.64
1659778200,15.08
1659779100,16.32
1659780000,14.6
1659780900,16.12
1659781800,14.96
1659782700,15.32
1659783600,14.96
1659784500,14.76
1659785400,15.48
1659786300,14.6
1659787200,15.72
1659788100,15.08
1659789000,14.88
1659789900,14.84
1659790800,14.72
1659791700,15.4
1659792600,15.4
1659793500,15.48
1659794400,15.08
1659795300,15.08
1659796200,15.44
1659797100,14.64
1659798000,15.52
1659798900,14.52
1659799800,15.52
1659800700,15.32
1659801600,15.2
1659802500,15.48
1659803400,14.64
1659804300,15.6
1659805200,14.6
1659806100,15.64
1659807000,15.0
1659807900,15.4
1659808800,15.52
1659809700,14.6
1659810600,16.08
1659811500,14.76
1659812400,15.56
1659813300,14.28
1659814200,14.4
1659815100,14.64
1659816000,14.0
1659816900,14.36
1659817800,13.92
1659818700,15.12
1659819600,12.32
1659820500,12.08
1659821400,12.6
1659822300,12.08
1659823200,13.28
1659824100,11.88
1659825000,12.76
1659825900,11.8
1659826800,12.12
1659827700,12.24
1659828600,12.04
1659829500,13.0
1659830400,11.84
1659831300,12.44
1659832200,12.32
1659833100,12.28
1659834000,12.04
1659834900,11.92
1659835800,12.16
1659836700,11.96
1659837600,12.28
1659838500,12.0
1659839400,12.28
1659840300,12.0
1659841200,12.6
1659842100,13.28
1659843000,12.48
1659843900,13.2
1659844800,12.96
1659845700,12.72
1659846600,13.04
1659847500,12.44
1659848400,15.24
1659849300,14.72
1659850200,15.08
1659851100,14.76
1659852000,14.76
1659852900,14.64
1659853800,14.68
1659854700,14.88
1659855600,14.56
1659856500,14.92
1659857400,14.52
1659858300,14.76
1659859200,15.28
1659860100,14.68
1659861000,15.84
1659861900,14.48
1659862800,14.72
1659863700,14.44
1659864600,14.76
1659865500,15.24
1659866400,14.72
1659867300,15.36
1659868200,14.48
1659869100,14.92
1659870000,14.48
1659870900,14.76
1659871800,14.64
1659872700,14.64
1659873600,14.76
1659874500,14.48
1659875400,14.88
1659876300,14.6
1659877200,15.04
1659878100,14.84
1659879000,14.6
1659879900,14.68
1659880800,15.2
1659881700,14.96
1659882600,14.64
1659883500,14.84
1659884400,14.48
1659885300,14.72
1659886200,14.88
1659887100,14.6
1659888000,15.72
1659888900,14.64
1659889800,15.48
1659890700,15.12
1659891600,14.76
1659892500,15.68
1659893400,14.6
1659894300,16.28
1659895200,14.52
1659896100,15.56
1659897000,14.88
1659897900,15.0
1659898800,15.76
1659899700,14.0
1659900600,14.68
1659901500,13.72
1659902400,14.56
1659903300,14.08
1659904200,14.64
1659905100,15.36
1659906000,11.8
1659906900,13.28
1659907800,12.04
1659908700,13.0
1659909600,12.28
1659910500,12.08
1659911400,12.64
1659912300,12.0
1659913200,13.16
1659914100,11.72
1659915000,12.52
1659915900,12.48
1659916800,12.08
1659917700,12.12
1659918600,11.88
1659919500,12.84
1659920400,11.88
1659921300,12.4
1659922200,11.88
1659923100,12.12
1659924000,12.04
1659924900,11.92
1659925800,12.76
1659926700,11.92
1659927600,13.88
1659928500,12.84
1659929400,13.0
1659930300,12.76
1659931200,12.8
1659932100,13.08
1659933000,12.52
1659933900,12.84
1659934800,16.04
1659935700,15.32
1659936600,15.48
1659937500,15.32
1659938400,15.76
1659939300,16.8
1659940200,16.2
1659941100,15.2
1659942000,16.0
1659942900,16.56
1659943800,16.84
1659944700,17.52
1659945600,16.2
1659946500,17.52
1659947400,17.12
1659948300,17.96
1659949200,19.4
1659950100,16.32
1659951000,16.64
1659951900,17.96
1659952800,16.04
1659953700,15.84
1659954600,17.52
1659955500,17.72
1659956400,17.44
1659957300,17.52
1659958200,17.6
1659959100,18.52
1659960000,17.24
1659960900,16.92
1659961800,17.84
1659962700,17.64
1659963600,17.8
1659964500,18.4
1659965400,18.0
1659966300,18.0
1659967200,16.6
1659968100,17.12
1659969000,17.48
1659969900,17.04
1659970800,16.48
1659971700,17.68
1659972600,16.2
1659973500,16.64
1659974400,15.24
1659975300,15.72
1659976200,16.16
1659977100,15.8
1659978000,15.08
1659978900,15.48
1659979800,15.96
1659980700,14.64
1659981600,14.64
1659982500,15.2
1659983400,14.36
1659984300,15.8
1659985200,14.4
1659986100,14.44
1659987000,14.32
1659987900,13.84
1659988800,14.88
1659989700,13.6
1659990600,15.24
1659991500,13.76
1659992400,12.04
1659993300,12.32
1659994200,11.88
1659995100,12.36
1659996000,11.64
1659996900,13.08
1659997800,11.72
1659998700,12.68
1659999600,11.6
1660000500,11.72
1660001400,11.88
1660002300,11.84
1660003200,12.76
1660004100,11.64
1660005000,11.88
1660005900,11.72
1660006800,11.84
1660007700,11.96
1660008600,11.84
1660009500,12.0
1660010400,11.72
1660011300,12.84
1660012200,12.04
1660013100,12.0
1660014000,13.16
1660014900,12.48
1660015800,12.56
1660016700,12.2
1660017600,12.6
1660018500,12.52
1660019400,12.68
1660020300,12.4
1660021200,15.16
1660022100,15.56
1660023000,14.8
1660023900,15.92
1660024800,14.84
1660025700,15.36
1660026600,16.28
1660027500,15.68
1660028400,16.8
1660029300,15.96
1660030200,16.52
1660031100,17.64
1660032000,17.96
1660032900,16.52
1660033800,16.92
1660034700,17.2
1660035600,17.64
1660036500,17.4
1660037400,16.92
1660038300,16.52
1660039200,17.16
1660040100,17.76
1660041000,18.56
1660041900,19.56
1660042800,16.28
1660043700,15.88
1660044600,16.4
1660045500,16.36
1660046400,16.72
1660047300,15.32
1660048200,14.2
1660049100,14.36
1660050000,15.64
1660050900,15.68
1660051800,14.44
1660052700,14.96
1660053600,14.96
1660054500,15.32
1660055400,16.2
1660056300,15.76
1660057200,15.28
1660058100,16.48
1660059000,16.04
1660059900,15.12
1660060800,14.56
1660061700,15.08
1660062600,14.36
1660063500,14.56
1660064400,14.28
1660065300,14.8
1660066200,14.32
1660067100,14.68
1660068000,14.48
1660068900,14.32
1660069800,14.36
1660070700,14.32
1660071600,14.44
1660072500,13.72
1660073400,14.44
1660074300,13.96
1660075200,14.16
1660076100,13.64
1660077000,13.8
1660077900,14.28
1660078800,11.48
1660079700,12.4
1660080600,11.48
1660081500,12.6
1660082400,11.48
1660083300,11.76
1660084200,11.6
1660085100,11.72
1660086000,13.04
1660086900,11.48
1660087800,12.4
1660088700,11.48
1660089600,11.88
1660090500,11.48
1660091400,12.04
1660092300,12.16
1660093200,11.72
1660094100,12.28
1660095000,11.52
1660095900,12.24
1660096800,11.56
1660097700,11.88
1660098600,11.48
1660099500,11.76
1660100400,12.72
1660101300,12.2
1660102200,12.36
1660103100,12.04
1660104000,13.0
1660104900,12.16
1660105800,12.4
1660106700,12.0
1660107600,15.88
1660108500,14.6
1660109400,15.08
1660110300,14.68
1660111200,14.4
1660112100,15.68
1660113000,17.32
1660113900,18.52
1660114800,18.2
1660115700,17.92
1660116600,17.84
1660117500,16.28
1660118400,17.24
1660119300,16.76
1660120200,16.84
1660121100,18.0
1660122000,18.08
1660122900,17.64
1660123800,18.0
1660124700,17.4
1660125600,16.44
1660126500,15.68
1660127400,15.24
1660128300,17.0
1660129200,16.16
1660130100,16.04
1660131000,16.8
1660131900,17.68
1660132800,16.44
1660133700,15.64
1660134600,16.12
1660135500,16.72
1660136400,16.76
1660137300,17.68
1660138200,16.84
1660139100,17.56
1660140000,16.92
1660140900,16.64
1660141800,16.84
1660142700,15.88
1660143600,16.16
1660144500,18.04
1660145400,16.56
1660146300,16.12
1660147200,15.68
1660148100,15.72
1660149000,15.36
1660149900,14.68
1660150800,15.0
1660151700,14.6
1660152600,14.88
1660153500,14.52
1660154400,15.16
1660155300,14.88
1660156200,15.48
1660157100,14.6
1660158000,14.28
1660158900,14.52
1660159800,13.8
1660160700,15.16
1660161600,14.0
1660162500,14.6
1660163400,13.92
1660164300,13.84
1660165200,13.08
1660166100,11.76
1660167000,12.76
1660167900,11.8
1660168800,12.16
1660169700,12.28
1660170600,11.88
1660171500,11.92
1660172400,11.88
1660173300,12.84
1660174200,11.8
1660175100,12.0
1660176000,11.72
1660176900,12.56
1660177800,12.0
1660178700,11.96
1660179600,12.4
1660180500,11.76
1660181400,12.0
1660182300,11.8
1660183200,12.16
1660184100,11.76
1660185000,12.12
1660185900,11.72
1660186800,12.64
1660187700,13.2
1660188600,12.48
1660189500,12.72
1660190400,13.2
1660191300,13.28
1660192200,12.4
1660193100,12.76
1660194000,13.92
1660194900,14.48
1660195800,14.84
1660196700,15.8
1660197600,16.04
1660198500,16.56
1660199400,17.88
1660200300,15.68
1660201200,16.6
1660202100,16.68
1660203000,17.48
1660203900,18.0
1660204800,18.04
1660205700,17.8
1660206600,16.84
1660207500,16.2
1660208400,16.32
1660209300,17.68
1660210200,17.6
1660211100,16.68
1660212000,17.68
1660212900,17.52
1660213800,17.4
1660214700,18.0
1660215600,16.96
1660216500,17.32
1660217400,16.44
1660218300,16.96
1660219200,16.88
1660220100,17.36
1660221000,17.8
1660221900,16.44
1660222800,16.84
1660223700,16.68
1660224600,16.32
1660225500,17.72
1660226400,17.32
1660227300,17.16
1660228200,16.4
1660229100,17.88
1660230000,17.56
1660230900,16.44
1660231800,16.24
1660232700,15.56
1660233600,15.64
1660234500,15.52
1660235400,15.28
1660236300,15.56
1660237200,16.76
1660238100,16.0
1660239000,15.64
1660239900,15.24
1660240800,15.6
1660241700,15.28
1660242600,16.08
1660243500,15.36
1660244400,15.2
1660245300,14.68
1660246200,15.24
1660247100,15.16
1660248000,14.44
1660248900,14.56
1660249800,14.48
1660250700,15.64
1660251600,12.52
1660252500,13.08
1660253400,12.64
1660254300,12.92
1660255200,12.8
1660256100,12.96
1660257000,13.28
1660257900,12.52
1660258800,12.6
1660259700,12.56
1660260600,13.6
1660261500,12.4
1660262400,13.4
1660263300,12.48
1660264200,12.76
1660265100,12.36
1660266000,13.16
1660266900,12.56
1660267800,12.72
1660268700,12.64
1660269600,12.6
1660270500,13.04
1660271400,12.4
1660272300,12.84
1660273200,13.16
1660274100,13.96
1660275000,12.96
1660275900,13.88
1660276800,13.08
1660277700,13.6
1660278600,13.44
1660279500,13.32
1660280400,16.92
1660281300,15.48
1660282200,15.56
1660283100,15.32
1660284000,16.56
1660284900,17.4
1660285800,17.96
1660286700,17.0
1660287600,16.36
1660288500,16.08
1660289400,17.24
1660290300,17.2
1660291200,18.96
1660292100,18.04
1660293000,18.84
1660293900,17.56
1660294800,17.16
1660295700,17.76
1660296600,16.12
1660297500,18.64
1660298400,16.36
1660299300,16.32
1660300200,17.0
1660301100,17.56
1660302000,17.08
1660302900,17.8
1660303800,18.28
1660304700,17.0
1660305600,16.36
1660306500,17.04
1660307400,17.52
1660308300,16.92
1660309200,16.32
1660310100,16.48
1660311000,16.28
1660311900,16.24
1660312800,15.56
1660313700,15.64
1660314600,15.4
1660315500,15.56
1660316400,15.24
1660317300,15.68
1660318200,15.4
1660319100,15.92
1660320000,15.4
1660320900,15.8
1660321800,15.44
1660322700,15.48
1660323600,15.48
1660324500,15.28
1660325400,15.56
1660326300,15.2
1660327200,15.4
1660328100,15.0
1660329000,15.48
1660329900,15.2
1660330800,15.68
1660331700,14.56
1660332600,14.48
1660333500,14.44
1660334400,14.52
1660335300,15.68
1660336200,14.52
1660337100,14.56
1660338000,12.32
1660338900,12.76
1660339800,12.4
1660340700,12.8
1660341600,12.4
1660342500,12.8
1660343400,12.72
1660344300,12.84
1660345200,12.76
1660346100,12.56
1660347000,12.72
1660347900,12.36
1660348800,12.8
1660349700,12.28
1660350600,13.04
1660351500,12.72
1660352400,12.84
1660353300,12.4
1660354200,12.52
1660355100,13.04
1660356000,12.52
1660356900,12.68
1660357800,12.6
1660358700,12.84
1660359600,13.04
1660360500,13.4
1660361400,13.0
1660362300,13.96
1660363200,13.32
1660364100,13.56
1660365000,13.4
1660365900,13.12
1660366800,15.4
1660367700,15.16
1660368600,15.36
1660369500,15.28
1660370400,15.92
1660371300,17.92
1660372200,16.92
1660373100,15.84
1660374000,17.68
1660374900,17.72
1660375800,17.44
1660376700,16.08
1660377600,16.72
1660378500,18.32
1660379400,17.72
1660380300,17.6
1660381200,16.6
1660382100,16.96
1660383000,16.4
1660383900,15.48
1660384800,15.2
1660385700,16.08
1660386600,15.28
1660387500,15.16
1660388400,15.36
1660389300,15.12
1660390200,15.8
1660391100,16.72
1660392000,16.8
1660392900,15.36
1660393800,15.72
1660394700,15.6
1660395600,15.56
1660396500,15.52
1660397400,15.32
1660398300,15.64
1660399200,17.28
1660400100,16.28
1660401000,15.92
1660401900,14.96
1660402800,14.84
1660403700,15.08
1660404600,15.04
